SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1441 Macy Ln,Dallas,TX,75253,240000,4,2.5,Shady Oaks,2397,11064,2016,22,100,25,Active,,,http://www.redfin.com/TX/Dallas/1441-Macy-Ln-75253/home/30775300,NTREIS,14307890,N,Y,32.6764424,-96.5908833
MLS Listing,,Single Family Residential,3508 Armstrong Ave,Highland Park,TX,75205,3900000,5,8.0,Highland Park 01 Instl,8204,21388,1988,22,475,,Active,,,http://www.redfin.com/TX/Dallas/3508-Armstrong-Ave-75205/home/32064466,NTREIS,14307867,N,Y,32.8233023,-96.7948718
MLS Listing,,Single Family Residential,4505 Normandy Ave,University Park,TX,75205,2200000,3,3.5,Courtyards at Normandy,4667,7492,2014,22,471,,Active,,,http://www.redfin.com/TX/Dallas/4505-Normandy-Ave-75205/home/59422714,NTREIS,14306446,N,Y,32.8394834,-96.8134499
MLS Listing,,Single Family Residential,6856 Coronado Ave,Dallas,TX,75214,785000,3,3.0,Gastonwood Add 04,2590,8538,2004,22,303,,Active,,,http://www.redfin.com/TX/Dallas/6856-Coronado-Ave-75214/home/30819479,NTREIS,14305723,N,Y,32.8120953,-96.7415104
MLS Listing,,Single Family Residential,2719 W 12th St,Dallas,TX,75211,415000,4,3.0,Sherman Twelfth Street Add,1972,7928,1922,22,210,,Active,,,http://www.redfin.com/TX/Dallas/2719-W-12th-St-75211/home/31134468,NTREIS,14307731,N,Y,32.7415054,-96.864403
MLS Listing,,Single Family Residential,2121 Gus Thomasson Rd,Dallas,TX,75228,185000,3,1.0,Centerville Terrace,984,8625,1951,22,188,,Active,,,http://www.redfin.com/TX/Dallas/2121-Gus-Thomasson-Rd-75228/home/30862161,NTREIS,14307751,N,Y,32.8362614,-96.6791617
MLS Listing,,Condo/Co-op,8110 Skillman St #3048,Dallas,TX,75231,60000,2,1.0,Windtree Condos,723,,1980,22,83,245,Active,,,http://www.redfin.com/TX/Dallas/8110-Skillman-St-75231/unit-3048/home/31064832,NTREIS,14307796,N,Y,32.8865954,-96.7308269
MLS Listing,,Townhouse,561 S Cesar Chavez Blvd,Dallas,TX,75201,555000,3,3.5,Farmers Market Square,2101,1176,2014,22,264,170,Active,,,http://www.redfin.com/TX/Dallas/561-S-Cesar-Chavez-Blvd-75201/home/59419786,NTREIS,14307581,N,Y,32.7796097,-96.7896367
MLS Listing,,Single Family Residential,1421 Misty Cv,Rockwall,TX,75087,420000,5,4.0,Hillside Ph 4 The Shores,3667,9888,2002,22,115,54,Active,,,http://www.redfin.com/TX/Rockwall/1421-Misty-Cove-Dr-75087/home/33939973,NTREIS,14290353,N,Y,32.947411,-96.4850457
MLS Listing,,Vacant Land,4179 Beaver Brook Ln,Dallas,TX,75229,380000,0,,Billings & Welchman,,16727,,22,,,Active,,,http://www.redfin.com/TX/Dallas/4179-Beaver-Brook-Ln-75229/home/30910698,NTREIS,14303565,N,Y,32.8922202,-96.8387116
MLS Listing,,Single Family Residential,2620 Bishop Allen Ln,Dallas,TX,75237,220000,4,2.5,Unity Estates,2324,5489,2002,22,95,15,Active,,,http://www.redfin.com/TX/Dallas/2620-Bishop-Allen-Ln-75237/home/30730739,NTREIS,14307686,N,Y,32.6510873,-96.8621349
MLS Listing,,Single Family Residential,2806 Lee St,Dallas,TX,75206,777000,4,4.5,Alcott Lee Add,2698,2614,2017,22,288,,Active,,,http://www.redfin.com/TX/Dallas/2806-Lee-St-75206/home/144088456,NTREIS,14305874,N,Y,32.8163744,-96.7859122
MLS Listing,,Single Family Residential,7112 Mimosa Ln,Dallas,TX,75230,824950,5,4.0,Meadows 01,4358,14201,1963,22,189,,Active,,,http://www.redfin.com/TX/Dallas/7112-Mimosa-Ln-75230/home/30872937,NTREIS,14307692,N,Y,32.883264,-96.7820975
MLS Listing,,Single Family Residential,4168 Allencrest Ln,Dallas,TX,75244,695000,4,3.5,Forest Glen 3rde Sect,2744,17380,1968,22,253,,Active,,,http://www.redfin.com/TX/Dallas/4168-Allencrest-Ln-75244/home/30927812,NTREIS,14307674,N,Y,32.9109272,-96.8394121
MLS Listing,,Single Family Residential,2751 Meadow Isle Ln,Dallas,TX,75237,185000,3,2.0,Red Bird Meadows,1800,8407,1976,22,103,,Active,,,http://www.redfin.com/TX/Dallas/2751-Meadow-Isle-Ln-75237/home/30956759,NTREIS,14307616,N,Y,32.6592433,-96.8636221
MLS Listing,,Single Family Residential,17404 Oakington Ct,Dallas,TX,75252,545000,4,3.0,Preston Green North Fourth Sec,3145,22651,1980,22,173,,Active,,,http://www.redfin.com/TX/Dallas/17404-Oakington-Ct-75252/home/32162307,NTREIS,14304830,N,Y,32.9872352,-96.7845153
MLS Listing,,Single Family Residential,11027 Candlelight Ln,Dallas,TX,75229,550000,5,4.0,Midway Hills,3204,16814,1968,22,172,,Active,,,http://www.redfin.com/TX/Dallas/11027-Candlelight-Ln-75229/home/30910640,NTREIS,14306620,N,Y,32.8987266,-96.8461947
MLS Listing,,Single Family Residential,2319 Saint Francis Ave,Dallas,TX,75228,354900,4,2.5,Hillridge Sec 02,2134,8625,1964,22,166,,Active,,,http://www.redfin.com/TX/Dallas/2319-St-Francis-Ave-75228/home/30968222,NTREIS,14307520,N,Y,32.8074048,-96.7052332
MLS Listing,,Multi-Family (2-4 Unit),1607 Marburg St,Dallas,TX,75215,149999,5,2.0,Ervay Terrace,2106,7492,1940,22,71,,Active,,,http://www.redfin.com/TX/Dallas/1607-Marburg-St-75215/home/30802053,NTREIS,14304398,N,Y,32.7492552,-96.7656376
MLS Listing,,Condo/Co-op,3420 Hidalgo Dr Unit 301G,Dallas,TX,75220,132000,2,2.5,Townhouse Condo,1154,87599,1963,22,114,532,Active,,,http://www.redfin.com/TX/Dallas/3420-Hidalgo-Dr-75220/unit-301G/home/171153939,NTREIS,14305159,N,Y,32.8705928,-96.8636221
MLS Listing,,Single Family Residential,9410 Rolling Rock Ln,Dallas,TX,75238,375000,3,2.0,Kingsley Meadows 02,2031,8146,1974,22,185,,Active,,,http://www.redfin.com/TX/Dallas/9410-Rolling-Rock-Ln-75238/home/31022083,NTREIS,14307318,N,Y,32.8753546,-96.6936167
MLS Listing,,Single Family Residential,15706 Terrace Lawn Cir,Dallas,TX,75248,339000,4,2.5,Prestonwood,2134,7536,1972,22,159,66,Active,,,http://www.redfin.com/TX/Dallas/15706-Terrace-Lawn-Cir-75248/home/31079000,NTREIS,14304790,N,Y,32.9622706,-96.7796619
MLS Listing,,Single Family Residential,8431 Greenstone Dr,Dallas,TX,75243,305000,4,2.0,Northwood Park Add 01 Sec Rep,2082,13939,1962,22,146,,Active,,,http://www.redfin.com/TX/Dallas/8431-Greenstone-Dr-75243/home/31027486,NTREIS,14306558,N,Y,32.9041548,-96.7589098
MLS Listing,,Single Family Residential,2703 Millmar Dr,Dallas,TX,75228,224900,3,2.0,Shiloh Park,1420,8276,1981,22,158,,Active,,,http://www.redfin.com/TX/Dallas/2703-Millmar-Dr-75228/home/31002562,NTREIS,14307255,N,Y,32.8270362,-96.667884
MLS Listing,,Multi-Family (5+ Unit),9202 Markville Dr,Dallas,TX,75243,16000000,5,4.0,Hall-Mark Indust Park,100000,119790,2020,22,160,,Active,,,http://www.redfin.com/TX/Dallas/9202-Markville-Dr-75243/home/167779151,NTREIS,14307345,N,Y,32.913137,-96.742402
MLS Listing,,Single Family Residential,7048 Lavendale Ave,Dallas,TX,75230,1350000,3,3.5,Hillcrest Havens Add 2nd Instl,3000,16683,2021,22,450,,Active,,,http://www.redfin.com/TX/Dallas/7048-Lavendale-Ave-75230/home/30934151,NTREIS,14307069,N,Y,32.895646,-96.7837455
MLS Listing,,Condo/Co-op,3110 Thomas Ave #125,Dallas,TX,75204,575000,2,2.5,588 Condos,2419,51139,1998,22,238,484,Active,,,http://www.redfin.com/TX/Dallas/3110-Thomas-Ave-75204/unit-125/home/30764861,NTREIS,14284898,N,Y,32.798157,-96.7950576
MLS Listing,,Single Family Residential,7625 Sunset Blvd,Rowlett,TX,75088,345990,3,2.5,Bayside,2073,3049,2020,22,167,170,Active,,,http://www.redfin.com/TX/Rowlett/7625-Sunset-Blvd-75088/home/169406137,NTREIS,14307310,N,Y,32.876329,-96.520451
MLS Listing,,Single Family Residential,6447 Knoll Ridge Dr,Dallas,TX,75249,239900,3,2.5,Mountain Creek Meadows 01 Ph 01,1896,8973,1988,22,127,,Active,,,http://www.redfin.com/TX/Dallas/6447-Knoll-Ridge-Dr-75249/home/31156697,NTREIS,14307284,N,Y,32.6413014,-96.9658239
MLS Listing,,Single Family Residential,616 Scottsboro Ln,Dallas,TX,75241,185000,3,2.0,Bount,1344,7797,1981,22,138,,Active,,,http://www.redfin.com/TX/Dallas/616-Scottsboro-Ln-75241/home/30897496,NTREIS,14307302,N,Y,32.6777867,-96.8163642
MLS Listing,,Single Family Residential,10220 Desert Willow Dr,Dallas,TX,75243,319000,3,2.0,Cimmaron Ridge 01,2266,7492,1979,22,141,,Active,,,http://www.redfin.com/TX/Dallas/10220-Desert-Willow-Dr-75243/home/31100886,NTREIS,14307252,N,Y,32.9298748,-96.7081377
MLS Listing,,Single Family Residential,7633 Sunset Blvd,Rowlett,TX,75088,364990,3,2.5,Bayside,2458,3049,2020,22,148,170,Active,,,http://www.redfin.com/TX/Rowlett/7633-Sunset-Blvd-75088/home/169406139,NTREIS,14307286,N,Y,32.876329,-96.520451
MLS Listing,,Single Family Residential,3011 Sharpview Ln,Dallas,TX,75228,234900,2,2.0,Buckner Terrace Add 03 Instl Sec2,1703,8320,1963,22,138,,Active,,,http://www.redfin.com/TX/Dallas/3011-Sharpview-Ln-75228/home/31102388,NTREIS,14307266,N,Y,32.7962898,-96.7013887
MLS Listing,,Single Family Residential,8246 Plumbago Way,Dallas,TX,75252,559990,4,3.5,University Place,3050,5968,2020,22,184,54,Active,,,http://www.redfin.com/TX/Dallas/Plumbago-Way-75080/home/169392088,NTREIS,14307272,N,Y,32.991617,-96.797592
MLS Listing,,Single Family Residential,7641 Sunet Blvd,Rowlett,TX,75088,348990,3,2.5,Bayside,1912,3223,2020,22,183,170,Active,,,http://www.redfin.com/TX/Rowlett/7641-Sunset-Blvd-75088/home/169406141,NTREIS,14307264,N,Y,32.876329,-96.520451
MLS Listing,,Single Family Residential,4841 Sedalia St,Dallas,TX,75216,165000,3,1.0,Ann Arbor,1513,7579,1954,22,109,,Active,,,http://www.redfin.com/TX/Dallas/4841-Sedalia-St-75216/home/30886260,NTREIS,14306970,N,Y,32.6990466,-96.7676556
MLS Listing,,Multi-Family (2-4 Unit),6806 Webster St,Dallas,TX,75209,599000,2,2.5,Webster and Woods NorthPark,2362,5924,2020,22,254,,Active,,,http://www.redfin.com/TX/Dallas/6806-Webster-St-75209/home/171152606,NTREIS,14307247,N,Y,32.8411918,-96.8330592
MLS Listing,,Single Family Residential,7106 Christina Ln,Garland,TX,75043,260000,4,2.0,Pecan Park,2123,7579,1986,22,122,,Active,,,http://www.redfin.com/TX/Garland/7106-Christina-Ln-75043/home/31461274,NTREIS,14306115,N,Y,32.8345882,-96.5614704
MLS Listing,,Condo/Co-op,15151 Berry Trl #301,Dallas,TX,75248,169900,2,1.5,Preston Bend Village Condos,1135,220806,1980,22,150,332,Active,,,http://www.redfin.com/TX/Dallas/15151-Berry-Trl-75248/unit-301/home/31076777,NTREIS,14303402,N,Y,32.954193,-96.800518
MLS Listing,,Single Family Residential,7629 Sunset Blvd,Rowlett,TX,75088,368990,3,2.5,Bayside,2399,3223,2020,22,154,170,Active,,,http://www.redfin.com/TX/Rowlett/7629-Sunset-Blvd-75088/home/169406138,NTREIS,14307231,N,Y,32.876329,-96.520451
MLS Listing,,Single Family Residential,11014 Myrtice Dr,Dallas,TX,75228,218900,3,1.0,Casa View Heights,1311,8059,1951,22,167,,Active,,,http://www.redfin.com/TX/Dallas/11014-Myrtice-Dr-75228/home/30865187,NTREIS,14302761,N,Y,32.8467166,-96.6706406
MLS Listing,,Single Family Residential,8903 Devonshire Dr,Dallas,TX,75209,2599000,4,4.5,Northwest Hills,5242,20865,1952,22,496,,Active,,,http://www.redfin.com/TX/Dallas/8903-Devonshire-Dr-75209/home/30880848,NTREIS,14295757,N,Y,32.86128,-96.8157944
MLS Listing,,Condo/Co-op,4317 Cedar Springs Rd Unit F,Dallas,TX,75219,375000,2,2.5,Firestation 4317 Condo,1762,14201,2005,22,213,213,Active,,,http://www.redfin.com/TX/Dallas/4317-Cedar-Springs-Rd-75219/unit-F/home/30764594,NTREIS,14306780,N,Y,32.8141853,-96.8157149
MLS Listing,,Single Family Residential,6704 Harvest Glen Dr,Dallas,TX,75248,600000,4,3.0,Prestonwood Estates Sec 08,2599,14723,1978,22,231,,Active,,,http://www.redfin.com/TX/Dallas/6704-Harvest-Glen-Dr-75248/home/31077644,NTREIS,14301163,N,Y,32.9503166,-96.7952903
MLS Listing,,Single Family Residential,9303 Leaside Dr,Dallas,TX,75238,360000,2,2.0,Lake Highlands Estates 14,1611,7841,1956,22,223,,Active,,,http://www.redfin.com/TX/Dallas/9303-Leaside-Dr-75238/home/31006873,NTREIS,14299781,N,Y,32.8738444,-96.7054422
MLS Listing,,Condo/Co-op,2415 Stutz Dr Unit A,Dallas,TX,75235,309000,2,2.5,Inwood Commons Condos,1556,17511,2005,22,199,228,Active,,,http://www.redfin.com/TX/Dallas/2415-Stutz-Dr-75235/unit-A/home/30764591,NTREIS,14307115,N,Y,32.8224342,-96.8392337
MLS Listing,,Single Family Residential,2366 Southwood Dr,Dallas,TX,75224,235000,3,2.0,Druid Hills,1746,15246,1956,23,135,,Active,,,http://www.redfin.com/TX/Dallas/2366-Southwood-Dr-75224/home/30900446,NTREIS,14301207,N,Y,32.6997677,-96.8562705
MLS Listing,,Single Family Residential,2726 Gladstone Dr,Dallas,TX,75211,215000,3,1.5,Sunset Summit,1156,7492,1969,23,186,,Active,,,http://www.redfin.com/TX/Dallas/2726-Gladstone-Dr-75211/home/30832423,NTREIS,14307074,N,Y,32.739942,-96.864638
MLS Listing,,Condo/Co-op,4135 Wycliff Ave #8,Dallas,TX,75219,279000,2,1.5,Heidelberg Court Condos 01 & 02,1080,14331,1983,23,258,225,Active,,,http://www.redfin.com/TX/Dallas/4135-Wycliff-Ave-75219/unit-8/home/31171070,NTREIS,14307061,N,Y,32.8198422,-96.8061268
MLS Listing,,Single Family Residential,2751 Kilburn Ave,Dallas,TX,75216,135900,3,1.0,Verterans,1047,10149,1950,23,130,,Active,,,http://www.redfin.com/TX/Dallas/2751-Kilburn-Ave-75216/home/30886903,NTREIS,14306882,N,Y,32.7006284,-96.7774027
MLS Listing,,Single Family Residential,9414 Erie Ct,Dallas,TX,75218,1399000,4,3.0,Lake Highlands,3500,10454,2016,23,400,,Active,,,http://www.redfin.com/TX/Dallas/9414-Erie-Ct-75218/home/30866656,NTREIS,14302266,N,Y,32.8424968,-96.7118364
MLS Listing,,Single Family Residential,5610 Goodwin Ave,Dallas,TX,75206,374900,2,1.0,Vickery Place,1416,8015,1923,23,265,,Active,,,http://www.redfin.com/TX/Dallas/5610-Goodwin-Ave-75206/home/30807296,NTREIS,14307047,N,Y,32.8233061,-96.7718448
MLS Listing,,Single Family Residential,252 E Bethel Rd,Coppell,TX,75019,1100000,5,3.5,Creek View Add,4473,63423,1990,23,246,13,Active,,,http://www.redfin.com/TX/Coppell/252-E-Bethel-Rd-75019/home/31260618,NTREIS,14306955,N,Y,32.9536323,-96.9845499
MLS Listing,,Single Family Residential,9002 Stone Creek Pl,Dallas,TX,75243,550000,4,3.0,Greenville Wood Rev,3798,10454,1989,23,145,,Active,,,http://www.redfin.com/TX/Dallas/9002-Stone-Creek-Pl-75243/home/31153994,NTREIS,14303093,N,Y,32.9058277,-96.747858
MLS Listing,,Single Family Residential,9212 Markanne Dr,Dallas,TX,75243,329900,4,2.5,Northwood Park Sec 02,2238,8799,1972,23,147,,Active,,,http://www.redfin.com/TX/Dallas/9212-Markanne-Dr-75243/home/31027414,NTREIS,14307023,N,Y,32.9011515,-96.7629066
MLS Listing,,Single Family Residential,3710 Opal Ave,Dallas,TX,75216,215000,4,2.0,Block 4101,2086,6839,2020,23,103,,Active,,,http://www.redfin.com/TX/Dallas/3710-Opal-Ave-75216/home/30840120,NTREIS,14306995,N,Y,32.704089,-96.797447
MLS Listing,,Single Family Residential,9418 Spring Branch Dr,Dallas,TX,75238,469500,3,2.5,White Rock North,2081,8494,1962,23,226,,Active,,,http://www.redfin.com/TX/Dallas/9418-Spring-Branch-Dr-75238/home/31066395,NTREIS,14306538,N,Y,32.8728785,-96.7278679
MLS Listing,,Single Family Residential,5321 Peninsula Way,Garland,TX,75043,239000,3,2.0,Anchor Point,1947,9235,1985,23,123,,Active,,,http://www.redfin.com/TX/Garland/5321-Peninsula-Way-75043/home/31347924,NTREIS,14306842,N,Y,32.8517762,-96.5515891
MLS Listing,,Condo/Co-op,4211 Rawlins St #419,Dallas,TX,75219,439000,2,2.5,Palo Alto Twnhms Condos,2021,110250,2006,23,217,429,Active,,,http://www.redfin.com/TX/Dallas/4211-Rawlins-St-75219/unit-419/home/30782532,NTREIS,14306839,N,Y,32.8148392,-96.8113537
MLS Listing,,Single Family Residential,3412 Holmes St,Dallas,TX,75215,215000,4,2.0,Lenway & Meyers,1587,8146,2020,23,135,,Active,,,http://www.redfin.com/TX/Dallas/3412-Holmes-St-75215/home/39582329,NTREIS,14306786,N,Y,32.757679,-96.774665
MLS Listing,,Single Family Residential,6540 Crestpoint Dr,Dallas,TX,75254,1650000,5,6.0,Northwood Hills Estates,5832,29229,2005,23,283,,Active,,,http://www.redfin.com/TX/Dallas/6540-Crestpoint-Dr-75254/home/31073527,NTREIS,14297265,N,Y,32.942137,-96.7910219
MLS Listing,,Condo/Co-op,5821 Marvin Loving Dr,Garland,TX,75043,89500,1,1.5,Hill Point Condo,669,119354,1982,23,134,160,Active,,,http://www.redfin.com/TX/Garland/5821-Marvin-Loving-Dr-75043/unit-112/home/31408438,NTREIS,14306821,N,Y,32.8599342,-96.5459337
MLS Listing,,Vacant Land,4910 Abbott Ave,Highland Park,TX,75205,1850000,0,,Highland Park,,12371,1913,23,,,Active,,,http://www.redfin.com/TX/Dallas/4910-Abbott-Ave-75205/home/32067165,NTREIS,14306699,N,Y,32.8279703,-96.7876136
MLS Listing,,Townhouse,3210 Carlisle St #65,Dallas,TX,75204,525000,2,2.5,Vine Condo,2057,111862,2006,23,255,278,Active,,,http://www.redfin.com/TX/Dallas/3210-Carlisle-St-75204/unit-65/home/30783915,NTREIS,14283344,N,Y,32.8042053,-96.8022663
MLS Listing,,Single Family Residential,5149 Goodwin Ave,Dallas,TX,75206,499000,2,2.0,Vickery Place,1744,8015,1926,23,286,,Active,,,http://www.redfin.com/TX/Dallas/5149-Goodwin-Ave-75206/home/30812059,NTREIS,14304562,N,Y,32.8237129,-96.7828476
MLS Listing,,Condo/Co-op,7640 W Greenway Blvd Unit 5Q,Dallas,TX,75209,217000,2,1.5,Inwood Crossroads Condo,927,100406,1982,23,234,350,Active,,,http://www.redfin.com/TX/Dallas/7640-W-Greenway-Blvd-75209/unit-5Q/home/31173782,NTREIS,14306592,N,Y,32.8489337,-96.8188889
MLS Listing,,Single Family Residential,12315 Creekspan Dr,Dallas,TX,75243,475000,4,3.0,Woodbridge 02,2616,12676,1982,23,182,,Active,,,http://www.redfin.com/TX/Dallas/12315-Creekspan-Dr-75243/home/31102169,NTREIS,14303974,N,Y,32.9155118,-96.7160786
MLS Listing,,Single Family Residential,11615 Valleydale Dr,Dallas,TX,75230,1095000,5,4.0,Jan Mar Circle 09,4675,20909,1980,23,234,,Active,,,http://www.redfin.com/TX/Dallas/11615-Valleydale-Dr-75230/home/31008549,NTREIS,14306708,N,Y,32.9086249,-96.7759861
MLS Listing,,Single Family Residential,1738 Fordham,Dallas,TX,75216,155000,2,1.0,Bellevue,1010,5401,1953,23,153,,Active,,,http://www.redfin.com/TX/Dallas/1738-Fordham-Rd-75216/home/30843775,NTREIS,14306702,N,Y,32.6981811,-96.7982825
MLS Listing,,Condo/Co-op,18040 Midway Rd #162,Dallas,TX,75287,209000,2,2.0,Midway Villas,1325,,1984,23,158,321,Active,,,http://www.redfin.com/TX/Dallas/18040-Midway-Rd-75287/unit-162/home/31996758,NTREIS,14305643,N,Y,32.9949844,-96.8435926
MLS Listing,,Single Family Residential,8835 Liptonshire Dr,Dallas,TX,75238,475000,3,2.5,Lake Highlands Estates 10,1736,7667,1958,23,274,,Active,,,http://www.redfin.com/TX/Dallas/8835-Liptonshire-Dr-75238/home/31005726,NTREIS,14305928,N,Y,32.868891,-96.7021409
MLS Listing,,Condo/Co-op,3030 MCKINNEY Ave #704,Dallas,TX,75204,420000,2,2.0,LATOUR CONDOMINIUMS,1353,,1982,23,310,1013,Active,,,http://www.redfin.com/TX/Dallas/3030-McKinney-Ave-75204/unit-704/home/31174576,NTREIS,14306554,N,Y,32.8016841,-96.8005017
MLS Listing,,Condo/Co-op,1874 Signal Ridge Pl,Rockwall,TX,75032,279900,3,2.0,Signal Ridge #4,1362,7405,1997,23,206,204,Active,,,http://www.redfin.com/TX/Rockwall/1874-Signal-Ridge-Pl-75032/home/33936348,NTREIS,14304635,N,Y,32.8854459,-96.4803737
MLS Listing,,Single Family Residential,3107 Whirlaway Rd,Dallas,TX,75229,460000,3,2.5,Chapel Downs 3rd Sec,2903,12632,1963,23,158,,Active,,,http://www.redfin.com/TX/Dallas/3107-Whirlaway-Rd-75229/home/30930201,NTREIS,14306501,N,Y,32.8819819,-96.8717414
MLS Listing,,Single Family Residential,5436 Village Green Dr,Mesquite,TX,75150,189000,3,2.5,Village Green 01,1784,4182,1981,23,106,,Active,,,http://www.redfin.com/TX/Mesquite/5436-Village-Green-Dr-75150/home/31908180,NTREIS,14306490,N,Y,32.8392205,-96.6360979
MLS Listing,,Single Family Residential,2809 Cherrywood Ave,Dallas,TX,75235,299900,3,1.5,Cherrywood,1270,6621,1946,23,236,,Active,,,http://www.redfin.com/TX/Dallas/2809-Cherrywood-Ave-75235/home/30881964,NTREIS,14306164,N,Y,32.8232685,-96.83299
MLS Listing,,Condo/Co-op,5100 Verde Valley Ln #178,Dallas,TX,75254,159000,1,1.5,Boardwalk On The Pkwy Condos,985,276737,1982,23,161,214,Active,,,http://www.redfin.com/TX/Dallas/5100-Verde-Valley-Ln-75254/unit-178/home/28937703,NTREIS,14305778,N,Y,32.9485675,-96.8222898
MLS Listing,,Single Family Residential,1333 Apache Dr,Richardson,TX,75080,599900,5,3.5,Richardson Heights 2nd Sec,2650,9017,1964,23,226,,Active,,,http://www.redfin.com/TX/Richardson/1333-Apache-Dr-75080/home/31965503,NTREIS,14295940,N,Y,32.9669482,-96.7665052
MLS Listing,,Single Family Residential,741 Havenwood,Dallas,TX,75232,164900,3,2.0,Polk Terrace 08,1147,7405,1958,23,144,,Active,,,http://www.redfin.com/TX/Dallas/741-Havenwood-Dr-75232/home/31029540,NTREIS,14306385,N,Y,32.656692,-96.8334878
MLS Listing,,Condo/Co-op,8109 Skillman St #3022,Dallas,TX,75231,75000,1,1.0,Oakhollow Condo,782,170537,1981,23,96,282,Active,,,http://www.redfin.com/TX/Dallas/8109-Skillman-St-75231/unit-3022/home/31126769,NTREIS,14306367,N,Y,32.8907953,-96.7298312
MLS Listing,,Single Family Residential,2716 Oak Trl,Carrollton,TX,75007,241000,3,2.0,Oak Tree North Estates,1383,7013,1983,23,174,,Active,,,http://www.redfin.com/TX/Carrollton/2716-Oak-Trl-75007/home/31220373,NTREIS,14300918,N,Y,32.9868714,-96.8591084
MLS Listing,,Single Family Residential,1330 S Llewellyn Ave,Dallas,TX,75224,475000,4,3.5,Wynnewood Add 06 Sec 01 Inst,3703,15377,1955,24,128,,Active,,,http://www.redfin.com/TX/Dallas/1330-S-Llewellyn-Ave-75224/home/30892195,NTREIS,14306346,N,Y,32.732447,-96.8324579
MLS Listing,,Condo/Co-op,9803 Walnut St #103,Dallas,TX,75243,57900,1,1.0,Richland Trace Condos,551,383938,1981,24,105,150,Active,,,http://www.redfin.com/TX/Dallas/9803-Walnut-St-75243/unit-103/home/31182001,NTREIS,14306313,N,Y,32.9224557,-96.7161216
MLS Listing,,Single Family Residential,3420 Mapleleaf Ln,Dallas,TX,75233,319900,3,2.0,Westwood Park,1878,10019,1957,24,170,,Active,,,http://www.redfin.com/TX/Dallas/3420-Mapleleaf-Ln-75233/home/30901810,NTREIS,14306290,N,Y,32.7010083,-96.8769241
MLS Listing,,Vacant Land,913 Muncie Ave,Dallas,TX,75212,200000,,,Z E Coombs West End,,5001,,24,,,Active,,,http://www.redfin.com/TX/Dallas/913-Muncie-Ave-75212/home/30988217,HARMLS,80563744,N,Y,32.775215,-96.837541
MLS Listing,,Single Family Residential,3702 Bickers St,Dallas,TX,75212,329000,4,2.5,Homeland Estates,2236,6055,2020,24,147,,Active,,,http://www.redfin.com/TX/Dallas/3702-Bickers-St-75212/home/30980095,NTREIS,14306320,N,Y,32.785188,-96.880938
MLS Listing,,Townhouse,4620 Munger Ave #105,Dallas,TX,75204,385500,2,2.5,Annex on Munger,1590,21693,2018,24,242,250,Active,,,http://www.redfin.com/TX/Dallas/4620-Munger-Ave-75204/unit-105/home/148426298,NTREIS,14306318,N,Y,32.8057053,-96.7796345
MLS Listing,,Single Family Residential,2856 Lacompte Dr,Dallas,TX,75227,325000,3,2.5,Enclave At Grove Hill 03,2386,5279,2011,24,136,,Active,,,http://www.redfin.com/TX/Dallas/2856-Lacompte-Dr-75227/home/30763086,HARMLS,97550209,N,Y,32.7866574,-96.7140933
MLS Listing,,Single Family Residential,3953 Frontier Ln,Dallas,TX,75214,1849000,4,4.5,Bob-O-Links Downs,5093,14026,2017,24,363,,Active,,,http://www.redfin.com/TX/Dallas/3953-Frontier-Ln-75214/home/30823848,NTREIS,14298492,N,Y,32.8351803,-96.7418504
MLS Listing,,Single Family Residential,1301 Wilbur St,Dallas,TX,75224,199999,3,1.0,Elmwood,959,7492,1938,24,209,,Active,,,http://www.redfin.com/TX/Dallas/1301-Wilbur-St-75224/home/30843293,NTREIS,14306289,N,Y,32.7225078,-96.8434961
MLS Listing,,Single Family Residential,5027 Waneta Dr,Dallas,TX,75209,725000,3,2.0,Shannon Estates,2250,9540,1946,24,322,,Active,,,http://www.redfin.com/TX/Dallas/5027-Waneta-Dr-75209/home/30852570,NTREIS,14306176,N,Y,32.8397182,-96.8252604
MLS Listing,,Single Family Residential,,Dallas,TX,75217,169900,4,1.0,Forest Grove No 5,1638,6098,1982,24,104,,Active,,,http://www.redfin.com/TX/Dallas/Undisclosed-address-75217/home/30940643,NTREIS,14306231,N,Y,32.730551,-96.6399907
MLS Listing,,Condo/Co-op,4106 Newton Ave #109,Dallas,TX,75219,165000,1,1.0,Homecourt Condos,661,16596,1985,24,250,225,Active,,,http://www.redfin.com/TX/Dallas/4106-Newton-Ave-75219/unit-109/home/32218212,NTREIS,14279554,N,Y,32.8181733,-96.8066697
MLS Listing,,Single Family Residential,9915 Bluffcreek Dr,Dallas,TX,75227,99900,3,1.5,St Augustine,1104,7579,1971,24,90,,Active,,,http://www.redfin.com/TX/Dallas/9915-Bluffcreek-Dr-75227/home/30943085,NTREIS,14305244,N,Y,32.7522177,-96.6503866
